Max_Error  Depth   
2.1764745712280273  7.96875   
1.0305557250976562  6.8918914794921875   
2.6835479736328125  4.112903118133545   
3.515597105026245  3.8636362552642822   
1.6368389129638672  6.8918914794921875   
5.036983013153076  12.75   
2.7977280616760254  8.793103218078613   
2.92775821685791  4.636363506317139   
3.813418388366699  10.200000762939453   
3.7771177291870117  13.421052932739258   
8.082361221313477  13.421052932739258   
2.9402384757995605  9.44444465637207   
1.074751853942871  2.5500001907348633   
1.1873040199279785  4.811320781707764   
5.0631103515625  6.8918914794921875   
2.5203771591186523  11.59090805053711   
1.3912081718444824  6.375   
1.1267447471618652  2.2767856121063232   
4.656966209411621  5.100000381469727   
0.5666351318359375  3.4459457397460938   
5.504110336303711  10.200000762939453   
1.0882136821746826  2.9310343265533447   
1.2457876205444336  6.219511985778809   
1.951828956604004  2.3611111640930176   
2.6223649978637695  6.8918914794921875   
3.2212162017822266  2.865168571472168   
2.443296432495117  6.071428298950195   
2.722578763961792  6.219511985778809   
0.7091503143310547  3.5915489196777344   
2.7187604904174805  6.071428298950195   
2.6667661666870117  5.100000381469727   
1.2384071350097656  6.071428298950195   
1.8977017402648926  6.538461208343506   
0.8684988021850586  2.865168571472168   
1.9984140396118164  2.5   
2.61328125  11.086956024169922   
2.0348339080810547  7.7272725105285645   
4.665583610534668  5.425531387329102   
2.3711585998535156  6.219511985778809   
1.507157325744629  6.710526466369629   
1.6906838417053223  6.710526466369629   
2.181603193283081  2.2173912525177   
4.326610565185547  6.071428298950195   
3.50117564201355  3.6428568363189697   
2.715023994445801  3.4459457397460938   
3.3092355728149414  9.107142448425293   
2.1410422325134277  5.425531387329102   
3.1071438789367676  5.425531387329102   
2.917011022567749  5.2040815353393555   
1.6144864559173584  5.3125   
3.4269895553588867  4.90384578704834   
3.322443962097168  3.6956520080566406   
3.3536267280578613  4.112903118133545   
8.836145401000977  3.1481480598449707   
5.007274627685547  6.071428298950195   
1.6628515720367432  4.636363506317139   
1.2123494148254395  4.180327892303467   
7.024120807647705  9.44444465637207   
0.6840696334838867  3.5915489196777344   
7.721523284912109  13.421052932739258   
2.9900364875793457  2.107438087463379   
2.6185290813446045  6.071428298950195   
4.112473487854004  3.072288990020752   
3.6479077339172363  8.5   
2.085902214050293  6.375   
1.4242753982543945  3.5915489196777344   
3.614686965942383  5.425531387329102   
2.496034622192383  11.086956024169922   
2.960773468017578  2.628866195678711   
1.163496494293213  5.2040815353393555   
5.136137962341309  5.100000381469727   
6.495113372802734  9.44444465637207   
5.731611728668213  11.086956024169922   
5.780342102050781  5.666666030883789   
2.65212345123291  3.5915489196777344   
2.2286202907562256  5.100000381469727   
1.4809374809265137  4.396551609039307   
2.828874111175537  2.1794872283935547   
2.3095474243164062  3.1097559928894043   
4.558537483215332  2.7419354915618896   
2.306312322616577  6.071428298950195   
1.3288006782531738  4.112903118133545   
6.820823669433594  5.666666030883789   
2.3908498287200928  4.473683834075928   
1.249868392944336  6.538461208343506   
2.188340663909912  5.666666030883789   
6.194782257080078  13.421052932739258   
4.766441345214844  7.96875   
4.966187477111816  8.5   
2.994997978210449  7.499999523162842   
7.410131454467773  9.44444465637207   
2.880856513977051  11.59090805053711   
2.154808282852173  3.8636362552642822   
8.17221450805664  4.322033882141113   
1.0145695209503174  2.3181817531585693   
3.3072757720947266  3.4459457397460938   
6.225769519805908  4.811320781707764   
5.028329372406006  9.80769157409668   
1.552588701248169  2.0238096714019775   
4.168794631958008  2.6842105388641357   
2.6213974952697754  8.5   
1.2958312034606934  4.396551609039307   
2.479741334915161  1.5644171237945557   
1.1391034126281738  3.3116884231567383   
3.401430368423462  3.8636362552642822   
2.0136260986328125  4.112903118133545   
5.9950432777404785  11.086956024169922   
1.7903203964233398  4.722222328186035   
2.6188302040100098  7.2857136726379395   
3.0899996757507324  8.22580623626709   
4.030751705169678  8.5   
1.8331599235534668  5.795454025268555   
4.046298980712891  14.166665077209473   
6.790740013122559  14.166665077209473   
2.581728935241699  4.90384578704834   
1.9050283432006836  5.666666030883789   
1.1290431022644043  4.322033882141113   
1.8295578956604004  2.65625   
3.7972538471221924  2.999999761581421   
2.22340989112854  3.984375   
2.1765518188476562  6.538461208343506   
3.164435386657715  5.795454025268555   
1.855553150177002  9.44444465637207   
1.3367786407470703  5.543478012084961   
1.2762677669525146  3.6428568363189697   
2.844247817993164  10.200000762939453   
0.9786772727966309  5.666666030883789   
1.144395351409912  7.499999523162842   
3.774716854095459  6.375   
1.6450567245483398  9.80769157409668   
5.7164812088012695  1.9921875   
1.3177051544189453  3.2278480529785156   
3.7681756019592285  4.396551609039307   
3.9158077239990234  4.90384578704834   
1.809333324432373  5.2040815353393555   
1.6794188022613525  3.0357141494750977   
5.02183198928833  10.625   
1.199526309967041  3.984375   
2.41878604888916  5.100000381469727   
0.5764038562774658  2.712765693664551   
3.5592703819274902  5.425531387329102   
2.7289981842041016  3.923076629638672   
1.0427305698394775  3.749999761581421   
4.597465515136719  7.96875   
1.716568946838379  8.793103218078613   
5.0359721183776855  6.8918914794921875   
1.3812271356582642  1.946564793586731   
1.504533290863037  8.22580623626709   
1.4963514804840088  3.541666269302368   
1.2258095741271973  3.4000000953674316   
4.349036693572998  10.625   
5.025943756103516  8.793103218078613   
1.1489663124084473  2.3611111640930176   
3.0268030166625977  3.4459457397460938   
1.7360069751739502  1.5548779964447021   
2.108330249786377  3.8636362552642822   
3.1659936904907227  8.5   
2.4091835021972656  3.984375   
2.98449444770813  6.710526466369629   
1.7943360805511475  2.0564515590667725   
8.119136810302734  2.7419354915618896   
4.557633876800537  9.44444465637207   
2.8399713039398193  6.538461208343506   
3.789250373840332  3.3116884231567383   
0.9833066463470459  3.541666269302368   
1.911466360092163  5.425531387329102   
2.7898778915405273  3.923076629638672   
6.181961536407471  14.166665077209473   
4.5859270095825195  8.22580623626709   
1.4966316223144531  6.710526466369629   
3.2212133407592773  6.8918914794921875   
4.150790691375732  6.8918914794921875   
4.0031280517578125  3.1481480598449707   
1.044712781906128  3.8636362552642822   
2.6354284286499023  8.793103218078613   
5.740608215332031  4.322033882141113   
1.2570456266403198  1.9767440557479858   
3.530540943145752  6.219511985778809   
1.2477517127990723  6.710526466369629   
2.6450791358947754  2.5   
4.545177459716797  3.3116884231567383   
2.0760080814361572  3.6428568363189697   
1.3080103397369385  2.628866195678711   
8.011117935180664  12.75   
2.006422758102417  2.8021976947784424   
1.9735493659973145  6.071428298950195   
1.3081557750701904  3.541666269302368   
5.641139984130859  2.8977270126342773   
5.646745681762695  10.200000762939453   
3.876425266265869  1.7832165956497192   
3.3045854568481445  13.421052932739258   
2.1929948329925537  3.269230604171753   
1.2297697067260742  5.100000381469727   
1.9673662185668945  4.396551609039307   
5.557990074157715  12.14285659790039   
3.1186752319335938  9.107142448425293   
2.3649420738220215  5.930232524871826   
6.186649799346924  12.14285659790039   
3.4879236221313477  9.80769157409668   
1.1387848854064941  6.710526466369629   
3.5500569343566895  4.396551609039307   
2.7577457427978516  6.8918914794921875   
6.182351589202881  11.086956024169922   
2.27595853805542  3.3552632331848145   
1.220947265625  6.219511985778809   
1.4485259056091309  4.322033882141113   
3.5364670753479004  9.44444465637207   
2.2194607257843018  1.8085105419158936   
0.907984733581543  5.543478012084961   
5.574280738830566  14.166665077209473   
5.26734733581543  12.14285659790039   
5.137198448181152  3.4459457397460938   
3.036365032196045  2.45192289352417   
2.5019750595092773  5.0   
4.363338470458984  10.625   
1.3284363746643066  7.499999523162842   
2.8930716514587402  4.5535712242126465   
1.4441804885864258  6.071428298950195   
1.697624683380127  7.7272725105285645   
2.3441853523254395  4.811320781707764   
2.880213737487793  7.083332538604736   
6.918776035308838  13.421052932739258   
1.5028102397918701  5.425531387329102   
2.133509635925293  6.710526466369629   
1.3603458404541016  5.425531387329102   
5.625026702880859  10.200000762939453   
5.405818939208984  13.421052932739258   
7.907682418823242  3.4459457397460938   
3.2695093154907227  5.930232524871826   
4.310685634613037  8.793103218078613   
4.118958473205566  10.625   
0.8632822036743164  5.100000381469727   
4.206810474395752  10.200000762939453   
2.727792263031006  1.7957744598388672   
3.6773054599761963  7.499999523162842   
1.5899910926818848  3.2278480529785156   
5.284447193145752  9.44444465637207   
1.8827078342437744  4.473683834075928   
4.242615699768066  2.3611111640930176   
3.9872336387634277  3.3552632331848145   
0.5947542190551758  3.2278480529785156   
1.981696367263794  2.6842105388641357   
1.5462613105773926  4.5535712242126465   
2.192075252532959  5.0   
3.7432503700256348  4.811320781707764   
2.3697729110717773  6.710526466369629   
4.7246551513671875  5.425531387329102   
2.787647247314453  5.3125   
1.5526127815246582  6.538461208343506   
3.0699501037597656  11.59090805053711   
4.815155029296875  6.219511985778809   
1.2707247734069824  4.180327892303467   
1.4611101150512695  2.1982758045196533   
1.462001085281372  3.8059699535369873   
0.8235387802124023  3.1875   
3.049431800842285  5.0   
2.1387879848480225  4.90384578704834   
1.8177390098571777  4.722222328186035   
5.165520668029785  10.200000762939453   
3.135786771774292  2.0564515590667725   
2.8257079124450684  4.473683834075928   
5.321971416473389  12.75   
3.141178607940674  7.2857136726379395   
2.377026081085205  5.0   
1.5805230140686035  3.8636362552642822   
5.1063995361328125  9.80769157409668   
3.4337821006774902  4.636363506317139   
1.8487300872802734  5.0   
3.571352481842041  4.5535712242126465   
5.4856462478637695  7.7272725105285645   
6.732968330383301  2.6842105388641357   
5.093883991241455  3.3552632331848145   
2.4306485652923584  5.795454025268555   
3.118623733520508  1.2750000953674316   
2.0664825439453125  4.180327892303467   
1.4749035835266113  7.083332538604736   
3.8451013565063477  8.22580623626709   
4.959664344787598  7.2857136726379395   
1.4709274768829346  3.6428568363189697   
1.5588502883911133  6.710526466369629   
3.6505861282348633  12.75   
1.1326606273651123  3.541666269302368   
2.520460605621338  5.666666030883789   
3.0076839923858643  3.493150472640991   
2.1845197677612305  4.636363506317139   
3.2579784393310547  5.0   
6.423160076141357  6.538461208343506   
2.3651695251464844  7.7272725105285645   
3.472916603088379  9.80769157409668   
3.3366644382476807  6.375   
1.5230598449707031  7.96875   
2.5022335052490234  4.473683834075928   
1.8116350173950195  8.22580623626709   
1.5938653945922852  6.071428298950195   
1.3184902667999268  3.8636362552642822   
2.60914945602417  8.5   
1.7033190727233887  3.3116884231567383   
5.086138725280762  9.107142448425293   
3.4514455795288086  5.543478012084961   
0.9667043685913086  3.6956520080566406   
1.1801567077636719  2.524752378463745   
2.796755313873291  5.425531387329102   
2.162875175476074  7.499999523162842   
2.001983642578125  3.1481480598449707   
2.9067091941833496  10.625   
3.8039262294769287  7.499999523162842   
2.5464935302734375  6.375   
2.411726951599121  6.538461208343506   
7.060679912567139  10.625   
2.9730162620544434  1.545454502105713   
1.937862515449524  3.8636362552642822   
3.58573579788208  1.10869562625885   
2.6064393520355225  3.8636362552642822   
0.8968210220336914  5.795454025268555   
1.3262207508087158  2.6020407676696777   
2.6192455291748047  10.625   
4.272607803344727  7.7272725105285645   
1.8262450695037842  3.6428568363189697   
2.5997519493103027  1.7229728698730469   
2.3823328018188477  7.083332538604736   
2.0375890731811523  2.45192289352417   
2.232776641845703  7.499999523162842   
1.6875247955322266  2.65625   
4.324931621551514  9.107142448425293   
4.496699333190918  9.80769157409668   
7.557504653930664  11.086956024169922   
6.049050807952881  4.5535712242126465   
9.008174896240234  3.1481480598449707   
3.1109132766723633  6.538461208343506   
1.69874906539917  5.666666030883789   
3.585765838623047  4.722222328186035   
2.260521650314331  5.3125   
1.2961688041687012  7.2857136726379395   
3.9082040786743164  4.25   
5.621673583984375  8.22580623626709   
4.487912654876709  3.2278480529785156   
3.5878982543945312  9.107142448425293   
4.05484676361084  6.219511985778809   
5.709828853607178  3.072288990020752   
1.6306724548339844  5.543478012084961   
1.8568296432495117  6.538461208343506   
4.140621185302734  9.107142448425293   
3.8998966217041016  7.96875   
2.6227574348449707  8.22580623626709   
1.150350570678711  4.396551609039307   
3.531844139099121  4.90384578704834   
3.9747390747070312  2.45192289352417   
3.653563976287842  9.44444465637207   
2.670948028564453  5.795454025268555   
2.9348464012145996  4.180327892303467   
7.6702775955200195  11.59090805053711   
5.972424030303955  11.086956024169922   
3.1415700912475586  6.219511985778809   
1.28428053855896  4.322033882141113   
3.1097018718719482  5.425531387329102   
4.715822219848633  12.14285659790039   
4.353919982910156  6.710526466369629   
3.0985703468322754  5.930232524871826   
1.982607364654541  8.22580623626709   
2.0641603469848633  4.473683834075928   
1.9337458610534668  4.722222328186035   
4.700137138366699  4.25   
3.8859004974365234  8.22580623626709   
1.803666114807129  3.2278480529785156   
2.2388508319854736  5.0   
1.5815050601959229  4.180327892303467   
1.1441636085510254  6.219511985778809   
3.0665411949157715  7.499999523162842   
3.4212145805358887  4.047619342803955   
5.515824317932129  3.8059699535369873   
2.132347345352173  5.0   
2.486572742462158  6.8918914794921875   
3.577340602874756  1.3076924085617065   
3.1617846488952637  4.636363506317139   
4.948221206665039  9.107142448425293   
2.446922779083252  4.396551609039307   
1.9176392555236816  6.219511985778809   
1.9522285461425781  3.4459457397460938   
1.9049098491668701  5.100000381469727   
3.317795753479004  5.795454025268555   
1.8478116989135742  8.22580623626709   
3.8467118740081787  5.666666030883789   
3.734110116958618  7.2857136726379395   
2.291292667388916  6.710526466369629   
4.552807807922363  2.5757577419281006   
3.849363327026367  1.3076924085617065   
3.038329601287842  6.071428298950195   
1.9728517532348633  3.2278480529785156   
1.169206142425537  3.5915489196777344   
5.575000762939453  6.375   
2.4436464309692383  4.180327892303467   
2.873728036880493  2.297297239303589   
3.099485397338867  4.396551609039307   
0.9214138984680176  2.6020407676696777   
1.1660833358764648  7.499999523162842   
3.452150344848633  9.44444465637207   
3.2468810081481934  4.396551609039307   
2.5407190322875977  7.083332538604736   
1.2456598281860352  4.322033882141113   
2.267080307006836  10.625   
2.156083106994629  2.6020407676696777   
3.0006048679351807  6.8918914794921875   
2.1675920486450195  6.375   
2.470034599304199  7.499999523162842   
3.526156425476074  7.499999523162842   
3.0084362030029297  5.543478012084961   
1.5142369270324707  4.112903118133545   
4.830921173095703  7.2857136726379395   
4.269123554229736  7.2857136726379395   
1.86698579788208  5.930232524871826   
2.886500358581543  4.322033882141113   
6.107402801513672  2.865168571472168   
5.522726535797119  10.625   
2.902026414871216  6.710526466369629   
2.073307514190674  3.984375   
2.8692493438720703  5.3125   
3.841747283935547  6.375   
1.407179832458496  7.499999523162842   
1.5097894668579102  6.071428298950195   
0.629209041595459  6.710526466369629   
2.861330509185791  9.107142448425293   
1.141866683959961  5.3125   
5.098191261291504  7.2857136726379395   
3.4889144897460938  7.96875   
1.5398783683776855  3.1875   
2.5786919593811035  2.8333330154418945   
0.5187861919403076  3.269230604171753   
4.557148456573486  9.44444465637207   
3.184803009033203  12.75   
2.169046401977539  1.8749998807907104   
1.9546961784362793  2.5500001907348633   
